province_name,district_name,prov_norm,dist_norm,treecover_pct,model_potential_treecover_pct,treecover_gap_pct,area_ha,trees_needed
Nigde,Çiftlik,nigde,çiftlik,0.0,7.26955625000001,7.26955625000001,48368.95267456288,1758104
Ordu,Akkuş,ordu,akkuş,46.73,47.871700943663015,1.141700943663018,77322.33622058059,441395
Ordu,Aybastı,ordu,aybastı,62.22,62.13245409722247,0.0,30774.650479739154,0
Ordu,Fatsa,ordu,fatsa,52.67,52.87435525793683,0.2043552579368253,30129.29845104503,30785
Ordu,Gölköy,ordu,gölköy,80.36,79.29699596627461,0.0,38797.03564469887,0
Ordu,Gülyalı,ordu,gülyalı,60.77,61.35341891527387,0.5834189152738674,8404.997072512428,24518
Ordu,Gürgentepe,ordu,gürgentepe,59.38,59.423009950397066,0.04300995039706379,13833.063685484021,2975
Ordu,Kabadüz,ordu,kabadüz,68.53,66.32548694444475,0.0,34554.74369056129,0
Ordu,Kabataş,ordu,kabataş,75.65,77.00979274738317,1.3597927473831675,11217.813727242888,76270
Ordu,Korgan,ordu,korgan,18.53,20.858402500000068,2.3284025000000668,20617.757404936165,240032
Ordu,Kumru,ordu,kumru,77.53,76.5891495626049,0.0,34662.77908034952,0
Ordu,Merkez,ordu,merkez,73.35,76.67046308080836,3.3204630808083664,30449.729330582344,505536
Ordu,Mesudiye,ordu,mesudiye,0.0,23.933191944444513,23.933191944444513,116621.19896247497,13955588
Ordu,Perşembe,ordu,perşembe,79.58,76.8507837942427,0.0,25687.552264769,0
Ordu,Ulubey,ordu,ulubey,76.63,77.09238987397299,0.46238987397299525,29009.577669479215,67069
Ordu,Çamaş,ordu,çamaş,80.12,77.28754694781506,0.0,9324.69198705971,0
Ordu,Çaybaşı,ordu,çaybaşı,68.1,78.12307672783824,10.023076727838244,17537.71805354533,878909
Ordu,Ünye,ordu,ünye,68.21,76.07821922895718,7.868219228957187,52703.33062946391,2073407
Ordu,İkizce,ordu,i̇kizce,10.3,11.520891388888874,1.220891388888873,9571.582014431879,58429
Osmaniye,Bahçe,osmaniye,bahçe,74.28,71.03657419837916,0.0,19484.683116349992,0
Osmaniye,Düziçi,osmaniye,düziçi,7.47,7.414774583333363,0.0,56837.41425053068,0
Osmaniye,Hasanbeyli,osmaniye,hasanbeyli,0.0,16.881830694444467,16.881830694444467,12360.6691618473,1043354
Osmaniye,Kadirli,osmaniye,kadirli,1.99,6.318306249999997,4.328306249999997,93914.9226851697,2032463
Osmaniye,Merkez,osmaniye,merkez,77.75,72.7671425798299,0.0,45626.915563833216,0
Osmaniye,Sumbas,osmaniye,sumbas,0.0,6.300421527777774,6.300421527777774,43656.18749737722,1375262
Osmaniye,Toprakkale,osmaniye,toprakkale,0.0,16.879549444444464,16.879549444444464,35472.07573786835,2993763
Rize,Ardeşen,rize,ardeşen,52.21,50.27900958333342,0.0,63339.73061039088,0
Rize,Derepazarı,rize,derepazarı,70.9,77.77946237127718,6.879462371277171,2465.8706085658714,84819
Rize,Fındıklı,rize,fındıklı,81.44,82.90547524250407,1.4654752425040698,39573.77390655799,289972
